"var_ipc_fipe","var_ipca_15","var_ipc_br","ipca_monitor_1","ipca_monitor_11","ipca_monitor_2","ipca_monitor_5","ipca_monitor_6","ipca_monitor_8","ipca_monitor_9","ipca_monitor_0","ipca_focus","MSCI_emerging_log_1_diff","NOAA_Index_1_diff","U.S..Treasury.10.years.nominal.yield_1_diff","BRL_USD_log_1_diff","VIX_log_1_diff","DXY_log_1_diff","Ibovespa_log_1_diff","Brasil_CDS5Y_log_1_diff","crb_metals_log_1_diff","var_ipca_bacen_lag1","var_comercializaveis_bacen_lag1","var_administrados_bacen_lag1","var_bens_nao_duraveis_bacen_lag1","var_nucleo_por_exclusao_ex0_bacen_lag1","var_livres_bacen_lag1","var_nucleo_por_exclusao_ex1_bacen_lag1","var_alimentacao_em_domicilio_bacen_lag1","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag1","var_incc_lag1","caged_saldo_sul_lag1","MSCI_emerging_log_1_diff_lag1","NOAA_Index_1_diff_lag1","U.S..Treasury.10.years.nominal.yield_1_diff_lag1","BRL_USD_log_1_diff_lag1","VIX_log_1_diff_lag1","DXY_log_1_diff_lag1","Ibovespa_log_1_diff_lag1","Brasil_CDS5Y_log_1_diff_lag1","crb_metals_log_1_diff_lag1","consu_energia_brasil_total_log_1_diff_lag1","consu_energia_industr_log_1_diff_lag1","consu_energia_residencia_log_1_diff_lag1","consu_energia_comercial_log_1_diff_lag1","consu_energia_outros_log_1_diff_lag1","base_monetaria_log_1_diff_lag1","consume_confidence_1_diff_lag1","caged_saldo_norte_1_diff_lag1","caged_saldo_nordeste_1_diff_lag1","caged_saldo_sudeste_1_diff_lag1","caged_saldo_sul_1_diff_lag1","caged_saldo_centro_oeste_1_diff_lag1","caged_saldo_brasil_1_diff_lag1","base_monetaria_2_diff_lag1","base_monetaria_log_2_diff_lag1","PNAD_DESOC_2_diff_lag1","var_ipca_bacen_lag2","var_administrados_bacen_lag2","var_bens_nao_duraveis_bacen_lag2","var_nucleo_por_exclusao_ex0_bacen_lag2","var_livres_bacen_lag2","var_nucleo_por_exclusao_ex1_bacen_lag2","var_alimentacao_em_domicilio_bacen_lag2","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag2","var_incc_lag2","MSCI_emerging_log_1_diff_lag2","NOAA_Index_1_diff_lag2","U.S..Treasury.2.years.nominal.yield_1_diff_lag2","U.S..Treasury.10.years.nominal.yield_1_diff_lag2","BRL_USD_log_1_diff_lag2","VIX_log_1_diff_lag2","DXY_log_1_diff_lag2","Ibovespa_log_1_diff_lag2","Brasil_CDS5Y_log_1_diff_lag2","crb_metals_log_1_diff_lag2","consu_energia_brasil_total_log_1_diff_lag2","consu_energia_industr_log_1_diff_lag2","consu_energia_residencia_log_1_diff_lag2","consu_energia_comercial_log_1_diff_lag2","consu_energia_outros_log_1_diff_lag2","ibc_br_sa_log_1_diff_lag2","base_monetaria_log_1_diff_lag2","consume_confidence_1_diff_lag2","caged_saldo_norte_1_diff_lag2","caged_saldo_nordeste_1_diff_lag2","caged_saldo_sudeste_1_diff_lag2","caged_saldo_sul_1_diff_lag2","caged_saldo_centro_oeste_1_diff_lag2","caged_saldo_brasil_1_diff_lag2","base_monetaria_2_diff_lag2","base_monetaria_log_2_diff_lag2","PNAD_DESOC_2_diff_lag2","var_ipca_bacen_lag3","var_administrados_bacen_lag3","var_bens_nao_duraveis_bacen_lag3","var_livres_bacen_lag3","var_nucleo_por_exclusao_ex1_bacen_lag3","var_alimentacao_em_domicilio_bacen_lag3","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag3","var_incc_lag3","MSCI_emerging_log_1_diff_lag3","NOAA_Index_1_diff_lag3","BRL_USD_log_1_diff_lag3","VIX_log_1_diff_lag3","DXY_log_1_diff_lag3","Ibovespa_log_1_diff_lag3","Brasil_CDS5Y_log_1_diff_lag3","crb_metals_log_1_diff_lag3","consu_energia_brasil_total_log_1_diff_lag3","consu_energia_industr_log_1_diff_lag3","consu_energia_residencia_log_1_diff_lag3","consu_energia_comercial_log_1_diff_lag3","consu_energia_outros_log_1_diff_lag3","ibc_br_sa_log_1_diff_lag3","base_monetaria_log_1_diff_lag3","consume_confidence_1_diff_lag3","caged_saldo_norte_1_diff_lag3","caged_saldo_nordeste_1_diff_lag3","caged_saldo_sudeste_1_diff_lag3","caged_saldo_sul_1_diff_lag3","caged_saldo_centro_oeste_1_diff_lag3","caged_saldo_brasil_1_diff_lag3","base_monetaria_2_diff_lag3","base_monetaria_log_2_diff_lag3","PNAD_DESOC_2_diff_lag3","var_ipca_bacen_lag4","var_administrados_bacen_lag4","var_bens_nao_duraveis_bacen_lag4","var_livres_bacen_lag4","var_nucleo_por_exclusao_ex1_bacen_lag4","var_alimentacao_em_domicilio_bacen_lag4","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag4","var_incc_lag4","MSCI_emerging_log_1_diff_lag4","NOAA_Index_1_diff_lag4","BRL_USD_log_1_diff_lag4","VIX_log_1_diff_lag4","DXY_log_1_diff_lag4","Ibovespa_log_1_diff_lag4","Brasil_CDS5Y_log_1_diff_lag4","crb_metals_log_1_diff_lag4","consu_energia_brasil_total_log_1_diff_lag4","consu_energia_industr_log_1_diff_lag4","consu_energia_residencia_log_1_diff_lag4","consu_energia_comercial_log_1_diff_lag4","consu_energia_outros_log_1_diff_lag4","ibc_br_sa_log_1_diff_lag4","base_monetaria_log_1_diff_lag4","consume_confidence_1_diff_lag4","caged_saldo_norte_1_diff_lag4","caged_saldo_nordeste_1_diff_lag4","caged_saldo_sudeste_1_diff_lag4","caged_saldo_sul_1_diff_lag4","caged_saldo_centro_oeste_1_diff_lag4","caged_saldo_brasil_1_diff_lag4","base_monetaria_2_diff_lag4","base_monetaria_log_2_diff_lag4","PNAD_DESOC_2_diff_lag4","var_ipca_bacen","data","dummy"
0.23,0.64,0.17,-0.12,-0.59,1.54,0.49,0.07,-0.08,0.08,0.33,0.29,0.021724302,0.1,0.0997,0.010483399,-0.029262736,0.002357063,0.056474905,-0.081030436,-0.061428723,1.26,1.39,2.49,2.29,0.23,0.83,0.63,3.09,0.24,0.97,-17150,-0.042435484,0.2,0.0015,0.040770141,-0.019991015,0.010698409,-0.124235482,0.299056873,-0.001192814,-0.027368553,-0.004717503,-0.029823726,-0.074564347,-0.019483112,0.006276324,-9.5,-630,-7129,-27228,-3737,4404,-34320,1658534,0.006276324,-0.259107572,0.4,1.37,0.19,-0.01,0.07,0.25,0.36,0.11,0.23,-0.036065203,0.3,-0.0605,-0.0945,0.063557799,-0.269343361,0.03338008,-0.032719894,0.138041714,-0.014794593,-0.035822635,-0.038423929,-0.045606601,-0.056221814,0.010760125,-0.031943566,0.004849952,3.56,-2750,6263,-47234,-26711,-11807,-82239,1274501,0.004849952,-0.171453909,0.22,0.6,0.12,0.09,0.2,0.27,0.21,0.29,-0.004434597,0.2,0.03927027,-0.040561286,0.004669261,-0.001935736,0.075158103,0.013141562,-0.010073189,-0.023890159,-0.001423607,-0.002418381,-0.004408977,0.005473068,-0.010770452,-5.7,4541,18055,31439,-7793,13505,59747,-2838729,-0.010770452,-0.243683433,0.09,0.23,-0.07,0.04,0.13,-0.18,0.14,0.24,-0.018769868,0.2,0.010479068,-0.144618534,0.002291494,0.00662743,0.000917535,-0.003348629,0.048292806,0.08323964,0.024652864,0.038092441,0.027529612,-0.001462416,-0.013814779,-4.93,-869,12345,11610,-15980,-12143,-5037,-3686158,-0.013814779,0.537531002,0.33,2018-07-01,1
0.41,0.13,0.07,-0.34,-0.72,0.44,-1.22,0.53,0.25,0.03,-0.09,0,-0.027410701,0.1,-0.0994,0.027613587,-0.057054801,0.00946131,0.011595171,0.043427202,-0.055543237,0.33,0.45,0.89,-0.56,0.33,0.13,0.71,-0.59,0.45,0.61,-413,0.021724302,0.1,0.0997,0.010483399,-0.029262736,0.002357063,0.056474905,-0.081030436,-0.061428723,0.007951965,0.052503823,-0.025164891,-0.020247171,-0.003541462,0.008480682,-0.52,5705,3582,20411,16737,1545,47980,2257641,0.008480682,-0.124677146,1.26,2.49,2.29,0.23,0.83,0.63,3.09,0.24,0.97,-0.042435484,0.2,0.1008,0.0015,0.040770141,-0.019991015,0.010698409,-0.124235482,0.299056873,-0.001192814,-0.027368553,-0.004717503,-0.029823726,-0.074564347,-0.019483112,0.031943566,0.006276324,-9.5,-630,-7129,-27228,-3737,4404,-34320,1658534,0.006276324,-0.259107572,0.4,1.37,0.19,0.07,0.25,0.36,0.11,0.23,-0.036065203,0.3,0.063557799,-0.269343361,0.03338008,-0.032719894,0.138041714,-0.014794593,-0.035822635,-0.038423929,-0.045606601,-0.056221814,0.010760125,-0.031943566,0.004849952,3.56,-2750,6263,-47234,-26711,-11807,-82239,1274501,0.004849952,-0.171453909,0.22,0.6,0.12,0.09,0.2,0.27,0.21,0.29,-0.004434597,0.2,0.03927027,-0.040561286,0.004669261,-0.001935736,0.075158103,0.013141562,-0.010073189,-0.023890159,-0.001423607,-0.002418381,-0.004408977,0.005473068,-0.010770452,-5.7,4541,18055,31439,-7793,13505,59747,-2838729,-0.010770452,-0.243683433,-0.09,2018-08-01,1
0.39,0.09,0.45,0.1,0,0.37,1.69,0.28,0.24,-0.07,0.48,0.42,-0.005324175,0.3,0.2008,0.04473113,0.020295936,-0.007982705,-0.009526904,0.110931384,-0.038465526,-0.09,0.01,0.12,-0.46,-0.02,-0.16,0.19,-0.72,0.14,0.15,10243,-0.027410701,0.1,-0.0994,0.027613587,-0.057054801,0.00946131,0.011595171,0.043427202,-0.055543237,0.013951256,0.01289367,0.001666667,0.02169855,0.028436494,0.002157697,0.9,2673,29297,17280,10656,3206,63112,577462,0.002157697,-0.177923082,0.33,0.89,-0.56,0.33,0.13,0.71,-0.59,0.45,0.61,0.021724302,0.1,0.1412,0.0997,0.010483399,-0.029262736,0.002357063,0.056474905,-0.081030436,-0.061428723,0.007951965,0.052503823,-0.025164891,-0.020247171,-0.003541462,0.003849651,0.008480682,-0.52,5705,3582,20411,16737,1545,47980,2257641,0.008480682,-0.124677146,1.26,2.49,2.29,0.83,0.63,3.09,0.24,0.97,-0.042435484,0.2,0.040770141,-0.019991015,0.010698409,-0.124235482,0.299056873,-0.001192814,-0.027368553,-0.004717503,-0.029823726,-0.074564347,-0.019483112,0.031943566,0.006276324,-9.5,-630,-7129,-27228,-3737,4404,-34320,1658534,0.006276324,-0.259107572,0.4,1.37,0.19,0.07,0.25,0.36,0.11,0.23,-0.036065203,0.3,0.063557799,-0.269343361,0.03338008,-0.032719894,0.138041714,-0.014794593,-0.035822635,-0.038423929,-0.045606601,-0.056221814,0.010760125,-0.031943566,0.004849952,3.56,-2750,6263,-47234,-26711,-11807,-82239,1274501,0.004849952,-0.171453909,0.48,2018-09-01,1
0.48,0.58,0.48,0.59,0.91,0.14,0.92,0.27,0.04,0.02,0.45,0.55,-0.091102353,0.3,0.0823,-0.088365534,0.408421532,0.012119942,0.088539623,-0.220183233,0.023706244,0.48,0.2,0.96,0.36,0.39,0.31,0.32,0,0.3,0.23,18063,-0.005324175,0.3,0.2008,0.04473113,0.020295936,-0.007982705,-0.009526904,0.110931384,-0.038465526,-0.000256121,-0.038269888,0.029265045,0.019532432,0.012515062,0.026939602,2.41,954,25717,-2370,7820,-5216,26905,7315695,0.026939602,-0.247885915,-0.09,0.12,-0.46,-0.02,-0.16,0.19,-0.72,0.14,0.15,-0.027410701,0.1,-0.0425,-0.0994,0.027613587,-0.057054801,0.00946131,0.011595171,0.043427202,-0.055543237,0.013951256,0.01289367,0.001666667,0.02169855,0.028436494,0.006863445,0.002157697,0.9,2673,29297,17280,10656,3206,63112,577462,0.002157697,-0.177923082,0.33,0.89,-0.56,0.13,0.71,-0.59,0.45,0.61,0.021724302,0.1,0.010483399,-0.029262736,0.002357063,0.056474905,-0.081030436,-0.061428723,0.007951965,0.052503823,-0.025164891,-0.020247171,-0.003541462,0.003849651,0.008480682,-0.52,5705,3582,20411,16737,1545,47980,2257641,0.008480682,-0.124677146,1.26,2.49,2.29,0.83,0.63,3.09,0.24,0.97,-0.042435484,0.2,0.040770141,-0.019991015,0.010698409,-0.124235482,0.299056873,-0.001192814,-0.027368553,-0.004717503,-0.029823726,-0.074564347,-0.019483112,0.031943566,0.006276324,-9.5,-630,-7129,-27228,-3737,4404,-34320,1658534,0.006276324,-0.259107572,0.45,2018-10-01,1
0.15,0.19,-0.17,0.39,0.34,-0.71,-0.74,-0.71,0.04,-0.07,-0.21,-0.08,0.040379576,0.1,-0.1556,0.007755133,0.008313819,0.009170125,0.0380623,-0.080169881,0.0064587,0.45,0.44,0.54,0.81,0.28,0.42,0.2,0.91,0.21,0.35,25999,-0.091102353,0.3,0.0823,-0.088365534,0.408421532,0.012119942,0.088539623,-0.220183233,0.023706244,0.034120113,0.034993658,0.035047944,0.055331496,0.008257198,0.008064291,1.12,-7883,-48751,-22945,7936,-7960,-79603,2228536,0.008064291,-0.156336518,0.48,0.96,0.36,0.39,0.31,0.32,0,0.3,0.23,-0.005324175,0.3,0.1919,0.2008,0.04473113,0.020295936,-0.007982705,-0.009526904,0.110931384,-0.038465526,-0.000256121,-0.038269888,0.029265045,0.019532432,0.012515062,-0.004980342,0.026939602,2.41,954,25717,-2370,7820,-5216,26905,7315695,0.026939602,-0.247885915,-0.09,0.12,-0.46,-0.16,0.19,-0.72,0.14,0.15,-0.027410701,0.1,0.027613587,-0.057054801,0.00946131,0.011595171,0.043427202,-0.055543237,0.013951256,0.01289367,0.001666667,0.02169855,0.028436494,0.006863445,0.002157697,0.9,2673,29297,17280,10656,3206,63112,577462,0.002157697,-0.177923082,0.33,0.89,-0.56,0.13,0.71,-0.59,0.45,0.61,0.021724302,0.1,0.010483399,-0.029262736,0.002357063,0.056474905,-0.081030436,-0.061428723,0.007951965,0.052503823,-0.025164891,-0.020247171,-0.003541462,0.003849651,0.008480682,-0.52,5705,3582,20411,16737,1545,47980,2257641,0.008480682,-0.124677146,-0.21,2018-11-01,1
0.09,-0.16,0.29,0.44,0.5,-0.15,-0.54,0.32,0.21,0.01,0.15,0.11,-0.026842493,-0.1,-0.3037,0.024611354,0.242012998,0.001253309,-0.004874676,0.000290618,-0.001803271,-0.21,-0.61,-1,-0.28,0,0.07,-0.13,0.34,0.05,0.13,24763,0.040379576,0.1,-0.1556,0.007755133,0.008313819,0.009170125,0.0380623,-0.080169881,0.0064587,0.000346526,-0.017378549,0.019926795,0.01906089,-0.016284594,-0.007131014,6.59,-3311,-6125,19081,-1236,-7478,931,-1971547,-0.007131014,-0.15198244,0.45,0.54,0.81,0.28,0.42,0.2,0.91,0.21,0.35,-0.091102353,0.3,0.0481,0.0823,-0.088365534,0.408421532,0.012119942,0.088539623,-0.220183233,0.023706244,0.034120113,0.034993658,0.035047944,0.055331496,0.008257198,0.001518384,0.008064291,1.12,-7883,-48751,-22945,7936,-7960,-79603,2228536,0.008064291,-0.156336518,0.48,0.96,0.36,0.31,0.32,0,0.3,0.23,-0.005324175,0.3,0.04473113,0.020295936,-0.007982705,-0.009526904,0.110931384,-0.038465526,-0.000256121,-0.038269888,0.029265045,0.019532432,0.012515062,-0.004980342,0.026939602,2.41,954,25717,-2370,7820,-5216,26905,7315695,0.026939602,-0.247885915,-0.09,0.12,-0.46,-0.16,0.19,-0.72,0.14,0.15,-0.027410701,0.1,0.027613587,-0.057054801,0.00946131,0.011595171,0.043427202,-0.055543237,0.013951256,0.01289367,0.001666667,0.02169855,0.028436494,0.006863445,0.002157697,0.9,2673,29297,17280,10656,3206,63112,577462,0.002157697,-0.177923082,0.15,2018-12-01,1
0.58,0.3,0.57,0.9,0.97,0.24,0.02,0.26,0.12,0.04,0.32,0.38,0.083921991,-0.1,-0.0549,-0.040110781,-0.238527616,-0.009619246,0.083741202,-0.138603081,-0.009147928,0.15,0.13,-0.89,0.32,0.52,0.52,0.35,0.5,0.53,0.13,-71720,-0.026842493,-0.1,-0.3037,0.024611354,0.242012998,0.001253309,-0.004874676,0.000290618,-0.001803271,-0.013278224,-0.043506755,-0.010687059,0.02348751,0.003575689,0.079936065,13.3,-11351,-51285,-202269,-96483,-31738,-393126,22925707,0.079936065,0.006452488,-0.21,-1,-0.28,0,0.07,-0.13,0.34,0.05,0.13,0.040379576,0.1,-0.0804,-0.1556,0.007755133,0.008313819,0.009170125,0.0380623,-0.080169881,0.0064587,0.000346526,-0.017378549,0.019926795,0.01906089,-0.016284594,0.001010976,-0.007131014,6.59,-3311,-6125,19081,-1236,-7478,931,-1971547,-0.007131014,-0.15198244,0.45,0.54,0.81,0.42,0.2,0.91,0.21,0.35,-0.091102353,0.3,-0.088365534,0.408421532,0.012119942,0.088539623,-0.220183233,0.023706244,0.034120113,0.034993658,0.035047944,0.055331496,0.008257198,0.001518384,0.008064291,1.12,-7883,-48751,-22945,7936,-7960,-79603,2228536,0.008064291,-0.156336518,0.48,0.96,0.36,0.31,0.32,0,0.3,0.23,-0.005324175,0.3,0.04473113,0.020295936,-0.007982705,-0.009526904,0.110931384,-0.038465526,-0.000256121,-0.038269888,0.029265045,0.019532432,0.012515062,-0.004980342,0.026939602,2.41,954,25717,-2370,7820,-5216,26905,7315695,0.026939602,-0.247885915,0.32,2019-01-01,1
0.54,0.34,0.35,0.78,1.24,0.38,-0.34,0.49,3.53,0,0.43,0.36,0.002247261,0,0.0857,-0.002898859,-0.247483004,0.005398629,0.021720101,-0.090392024,0.033173494,0.32,0.12,0.05,0.64,0.26,0.41,0.36,0.97,0.39,0.49,41733,0.083921991,-0.1,-0.0549,-0.040110781,-0.238527616,-0.009619246,0.083741202,-0.138603081,-0.009147928,0.043479776,0.009257316,0.106236872,0.046736889,-0.004770432,-0.032659502,0.84,5855,13705,173685,113453,62077,368775,-9588688,-0.032659502,0.450914164,0.15,-0.89,0.32,0.52,0.52,0.35,0.5,0.53,0.13,-0.026842493,-0.1,-0.2987,-0.3037,0.024611354,0.242012998,0.001253309,-0.004874676,0.000290618,-0.001803271,-0.013278224,-0.043506755,-0.010687059,0.02348751,0.003575689,0.004321217,0.079936065,13.3,-11351,-51285,-202269,-96483,-31738,-393126,22925707,0.079936065,0.006452488,-0.21,-1,-0.28,0.07,-0.13,0.34,0.05,0.13,0.040379576,0.1,0.007755133,0.008313819,0.009170125,0.0380623,-0.080169881,0.0064587,0.000346526,-0.017378549,0.019926795,0.01906089,-0.016284594,0.001010976,-0.007131014,6.59,-3311,-6125,19081,-1236,-7478,931,-1971547,-0.007131014,-0.15198244,0.45,0.54,0.81,0.42,0.2,0.91,0.21,0.35,-0.091102353,0.3,-0.088365534,0.408421532,0.012119942,0.088539623,-0.220183233,0.023706244,0.034120113,0.034993658,0.035047944,0.055331496,0.008257198,0.001518384,0.008064291,1.12,-7883,-48751,-22945,7936,-7960,-79603,2228536,0.008064291,-0.156336518,0.43,2019-02-01,1
0.51,0.54,0.65,1.37,2.07,0.25,1.44,0.42,0.32,-0.22,0.75,0.56,0.00836722,0,-0.31,0.032637721,-0.050834434,0.003147873,-0.004290658,-7.57e-05,0.024761253,0.43,0.02,0.29,0.9,0.27,0.48,0.36,1.24,0.33,0.09,66021,0.002247261,0,0.0857,-0.002898859,-0.247483004,0.005398629,0.021720101,-0.090392024,0.033173494,-0.011665249,-0.025592881,-0.024331339,0.010285385,0.014243564,-0.035307812,10.75,10022,17838,95164,24288,-8486,138826,-10019932,-0.035307812,0.384294574,0.32,0.05,0.64,0.26,0.41,0.36,0.97,0.39,0.49,0.083921991,-0.1,-0.0302,-0.0549,-0.040110781,-0.238527616,-0.009619246,0.083741202,-0.138603081,-0.009147928,0.043479776,0.009257316,0.106236872,0.046736889,-0.004770432,-0.000862751,-0.032659502,0.84,5855,13705,173685,113453,62077,368775,-9588688,-0.032659502,0.450914164,0.15,-0.89,0.32,0.52,0.35,0.5,0.53,0.13,-0.026842493,-0.1,0.024611354,0.242012998,0.001253309,-0.004874676,0.000290618,-0.001803271,-0.013278224,-0.043506755,-0.010687059,0.02348751,0.003575689,0.004321217,0.079936065,13.3,-11351,-51285,-202269,-96483,-31738,-393126,22925707,0.079936065,0.006452488,-0.21,-1,-0.28,0.07,-0.13,0.34,0.05,0.13,0.040379576,0.1,0.007755133,0.008313819,0.009170125,0.0380623,-0.080169881,0.0064587,0.000346526,-0.017378549,0.019926795,0.01906089,-0.016284594,0.001010976,-0.007131014,6.59,-3311,-6125,19081,-1236,-7478,931,-1971547,-0.007131014,-0.15198244,0.75,2019-03-01,1
0.29,0.72,0.63,0.63,0.62,0.24,0.94,1.51,0.09,0.03,0.57,0.61,0.020836824,0,0.0968,0.012685366,-0.110655116,0.006012744,-0.009756335,0.039046822,-0.011589781,0.75,0.51,0.75,1.74,0.39,0.75,0.3,2.07,0.3,0.31,-1748,0.00836722,0,-0.31,0.032637721,-0.050834434,0.003147873,-0.004290658,-7.57e-05,0.024761253,-0.000388765,0.036618193,-0.019432062,-0.018938097,-0.018436443,-0.004331396,-13.86,-8935,-11287,-112322,-67769,-16022,-216335,-1205014,-0.004331396,0.294716147,0.43,0.29,0.9,0.27,0.48,0.36,1.24,0.33,0.09,0.002247261,0,0.0565,0.0857,-0.002898859,-0.247483004,0.005398629,0.021720101,-0.090392024,0.033173494,-0.011665249,-0.025592881,-0.024331339,0.010285385,0.014243564,-0.009539712,-0.035307812,10.75,10022,17838,95164,24288,-8486,138826,-10019932,-0.035307812,0.384294574,0.32,0.05,0.64,0.41,0.36,0.97,0.39,0.49,0.083921991,-0.1,-0.040110781,-0.238527616,-0.009619246,0.083741202,-0.138603081,-0.009147928,0.043479776,0.009257316,0.106236872,0.046736889,-0.004770432,-0.000862751,-0.032659502,0.84,5855,13705,173685,113453,62077,368775,-9588688,-0.032659502,0.450914164,0.15,-0.89,0.32,0.52,0.35,0.5,0.53,0.13,-0.026842493,-0.1,0.024611354,0.242012998,0.001253309,-0.004874676,0.000290618,-0.001803271,-0.013278224,-0.043506755,-0.010687059,0.02348751,0.003575689,0.004321217,0.079936065,13.3,-11351,-51285,-202269,-96483,-31738,-393126,22925707,0.079936065,0.006452488,0.57,2019-04-01,1
-0.02,0.35,0.22,-0.56,-0.89,0.98,0.07,0.59,-0.04,-0.03,0.13,0.23,-0.075331871,-0.2,-0.3772,0.026008486,0.258542228,0.003811501,-0.012680746,0.035390874,-0.060342446,0.57,0.36,1.03,0.78,0.35,0.41,0.42,0.62,0.46,0.38,14570,0.020836824,0,0.0968,0.012685366,-0.110655116,0.006012744,-0.009756335,0.039046822,-0.011589781,-0.035244958,-0.01037762,-0.06807621,-0.034479642,-0.029234725,-0.00877118,-3.82,8433,39321,91779,16318,16946,172797,-2424254,-0.00877118,-0.232965018,0.75,0.75,1.74,0.39,0.75,0.3,2.07,0.3,0.31,0.00836722,0,-0.2541,-0.31,0.032637721,-0.050834434,0.003147873,-0.004290658,-7.57e-05,0.024761253,-0.000388765,0.036618193,-0.019432062,-0.018938097,-0.018436443,-0.003418807,-0.004331396,-13.86,-8935,-11287,-112322,-67769,-16022,-216335,-1205014,-0.004331396,0.294716147,0.43,0.29,0.9,0.48,0.36,1.24,0.33,0.09,0.002247261,0,-0.002898859,-0.247483004,0.005398629,0.021720101,-0.090392024,0.033173494,-0.011665249,-0.025592881,-0.024331339,0.010285385,0.014243564,-0.009539712,-0.035307812,10.75,10022,17838,95164,24288,-8486,138826,-10019932,-0.035307812,0.384294574,0.32,0.05,0.64,0.41,0.36,0.97,0.39,0.49,0.083921991,-0.1,-0.040110781,-0.238527616,-0.009619246,0.083741202,-0.138603081,-0.009147928,0.043479776,0.009257316,0.106236872,0.046736889,-0.004770432,-0.000862751,-0.032659502,0.84,5855,13705,173685,113453,62077,368775,-9588688,-0.032659502,0.450914164,0.13,2019-05-01,1
0.15,0.06,-0.02,-0.25,-0.39,0.07,-0.31,0.64,0.14,-0.02,0.01,-0.03,0.06054216,0,-0.1195,-0.035238508,-0.053675775,-0.009540409,0.049968462,-0.088338998,-0.047725327,0.13,0.14,1.16,-0.6,-0.05,-0.23,0.16,-0.89,0.09,0.03,-10935,-0.075331871,-0.2,-0.3772,0.026008486,0.258542228,0.003811501,-0.012680746,0.035390874,-0.060342446,0.018902363,0.021282699,0.030475631,-0.001800644,0.017764633,-0.012190978,-4.7,1018,-12274,-51608,-25505,-9092,-97461,-3334326,-0.012190978,-0.218192213,0.57,1.03,0.78,0.35,0.41,0.42,0.62,0.46,0.38,0.020836824,0,0.0061,0.0968,0.012685366,-0.110655116,0.006012744,-0.009756335,0.039046822,-0.011589781,-0.035244958,-0.01037762,-0.06807621,-0.034479642,-0.029234725,-0.001093574,-0.00877118,-3.82,8433,39321,91779,16318,16946,172797,-2424254,-0.00877118,-0.232965018,0.75,0.75,1.74,0.75,0.3,2.07,0.3,0.31,0.00836722,0,0.032637721,-0.050834434,0.003147873,-0.004290658,-7.57e-05,0.024761253,-0.000388765,0.036618193,-0.019432062,-0.018938097,-0.018436443,-0.003418807,-0.004331396,-13.86,-8935,-11287,-112322,-67769,-16022,-216335,-1205014,-0.004331396,0.294716147,0.43,0.29,0.9,0.48,0.36,1.24,0.33,0.09,0.002247261,0,-0.002898859,-0.247483004,0.005398629,0.021720101,-0.090392024,0.033173494,-0.011665249,-0.025592881,-0.024331339,0.010285385,0.014243564,-0.009539712,-0.035307812,10.75,10022,17838,95164,24288,-8486,138826,-10019932,-0.035307812,0.384294574,0.01,2019-06-01,1
0.14,0.09,0.31,0.01,-0.06,1.2,-0.17,-0.2,0.04,0.57,0.19,0.23,-0.012315955,-0.2,0.0093,-0.020556871,-0.180088012,0.005496099,0.044615582,-0.199616665,-0.035072949,0.01,0.11,-0.19,-0.28,0.21,0.08,0.26,-0.39,0.34,0.88,-2714,0.06054216,0,-0.1195,-0.035238508,-0.053675775,-0.009540409,0.049968462,-0.088338998,-0.047725327,-0.05170813,-0.026476018,-0.07637431,-0.084159908,-0.025520217,0.007904088,-9.63,-108,1823,1556,8221,4804,16296,2157192,0.007904088,-0.25447873,0.13,1.16,-0.6,-0.05,-0.23,0.16,-0.89,0.09,0.03,-0.075331871,-0.2,-0.344,-0.3772,0.026008486,0.258542228,0.003811501,-0.012680746,0.035390874,-0.060342446,0.018902363,0.021282699,0.030475631,-0.001800644,0.017764633,0.010810132,-0.012190978,-4.7,1018,-12274,-51608,-25505,-9092,-97461,-3334326,-0.012190978,-0.218192213,0.57,1.03,0.78,0.41,0.42,0.62,0.46,0.38,0.020836824,0,0.012685366,-0.110655116,0.006012744,-0.009756335,0.039046822,-0.011589781,-0.035244958,-0.01037762,-0.06807621,-0.034479642,-0.029234725,-0.001093574,-0.00877118,-3.82,8433,39321,91779,16318,16946,172797,-2424254,-0.00877118,-0.232965018,0.75,0.75,1.74,0.75,0.3,2.07,0.3,0.31,0.00836722,0,0.032637721,-0.050834434,0.003147873,-0.004290658,-7.57e-05,0.024761253,-0.000388765,0.036618193,-0.019432062,-0.018938097,-0.018436443,-0.003418807,-0.004331396,-13.86,-8935,-11287,-112322,-67769,-16022,-216335,-1205014,-0.004331396,0.294716147,0.19,2019-07-01,1
